timestamp,hour,day_of_week,month,temperature,cloud_cover,solar_generation,residential_demand,commercial_demand,hospital_demand,school_demand,total_demand,battery_level
2026-06-02 13:00:00,13,1,6,30.83,0.202,287.39,14.73,127.1,60.67,76.29,278.79,270.29
2026-06-02 14:00:00,14,1,6,30.77,0.197,256.05,12.38,135.24,58.48,66.03,272.13,252.81
2026-06-02 15:00:00,15,1,6,30.69,0.194,210.28,14.56,132.51,59.39,49.38,255.84,203.29
2026-06-02 16:00:00,16,1,6,30.65,0.188,150.0,11.79,126.61,58.13,29.33,225.86,120.83
2026-06-02 17:00:00,17,1,6,30.98,0.238,73.75,19.64,112.63,58.39,6.27,196.93,0.0
2026-06-02 18:00:00,18,1,6,29.44,0.254,0.0,23.74,90.94,57.42,3.88,175.98,0.0
2026-06-02 19:00:00,19,1,6,28.66,0.249,0.0,32.13,69.4,57.04,4.57,163.14,0.0
2026-06-02 20:00:00,20,1,6,27.83,0.363,0.0,32.13,37.41,56.04,3.62,129.2,0.0
2026-06-02 21:00:00,21,1,6,26.25,0.429,0.0,27.76,12.72,53.93,6.38,100.79,0.0
2026-06-02 22:00:00,22,1,6,24.85,0.341,0.0,21.32,10.65,52.58,5.41,89.96,0.0
2026-06-02 23:00:00,23,1,6,23.52,0.408,0.0,10.22,10.2,50.21,6.75,77.38,0.0
2026-06-03 00:00:00,0,2,6,22.86,0.256,0.0,7.97,13.79,49.3,5.08,76.14,0.0
2026-06-03 01:00:00,1,2,6,21.59,0.284,0.0,6.66,14.25,50.92,5.22,77.05,0.0
2026-06-03 02:00:00,2,2,6,21.15,0.32,0.0,6.93,14.34,50.75,4.78,76.8,0.0
2026-06-03 03:00:00,3,2,6,21.04,0.28,0.0,8.54,11.14,49.98,4.96,74.62,0.0
2026-06-03 04:00:00,4,2,6,21.35,0.356,0.0,9.74,12.42,50.22,4.38,76.76,0.0
2026-06-03 05:00:00,5,2,6,22.04,0.391,0.0,12.27,15.07,51.38,4.87,83.59,0.0
2026-06-03 06:00:00,6,2,6,23.4,0.307,1.95,13.88,15.5,51.22,6.83,87.43,0.0
2026-06-03 07:00:00,7,2,6,24.53,0.377,62.6,19.15,10.97,53.17,7.35,90.64,0.0
2026-06-03 08:00:00,8,2,6,25.57,0.326,124.93,20.46,12.66,55.04,23.21,111.37,12.48
2026-06-03 09:00:00,9,2,6,27.3,0.405,166.12,17.73,39.74,54.42,42.62,154.51,23.16
2026-06-03 10:00:00,10,2,6,29.1,0.365,220.81,11.05,66.69,59.08,62.1,198.92,43.3
2026-06-03 11:00:00,11,2,6,30.32,0.269,265.59,11.22,95.0,61.41,74.08,241.71,65.27
2026-06-03 12:00:00,12,2,6,32.0,0.299,267.67,11.95,117.58,61.3,83.31,274.14,58.24
2026-06-03 13:00:00,13,2,6,32.56,0.413,225.48,14.14,133.26,61.4,82.95,291.75,0.0
2026-06-03 14:00:00,14,2,6,33.11,0.483,183.14,12.81,147.29,60.89,71.52,292.51,0.0
2026-06-03 15:00:00,15,2,6,33.2,0.532,144.06,15.05,145.97,63.22,55.31,279.55,0.0
2026-06-03 16:00:00,16,2,6,32.08,0.467,112.08,12.06,132.7,59.93,31.43,236.12,0.0
2026-06-03 17:00:00,17,2,6,31.11,0.347,67.97,18.97,115.8,59.63,6.63,201.03,0.0
2026-06-03 18:00:00,18,2,6,29.9,0.36,0.0,25.42,91.88,59.7,6.06,183.06,0.0
2026-06-03 19:00:00,19,2,6,29.25,0.44,0.0,31.93,67.4,57.41,3.55,160.29,0.0
2026-06-03 20:00:00,20,2,6,28.43,0.312,0.0,36.39,39.9,57.54,5.64,139.47,0.0
2026-06-03 21:00:00,21,2,6,28.1,0.309,0.0,32.86,12.73,52.53,4.04,102.16,0.0
2026-06-03 22:00:00,22,2,6,26.99,0.266,0.0,22.91,13.17,53.67,4.38,94.13,0.0
2026-06-03 23:00:00,23,2,6,25.71,0.221,0.0,17.42,10.29,53.05,5.37,86.13,0.0
2026-06-04 00:00:00,0,3,6,24.95,0.247,0.0,10.04,13.33,51.06,5.29,79.72,0.0
2026-06-04 01:00:00,1,3,6,23.86,0.275,0.0,7.21,10.99,49.37,5.52,73.09,0.0
2026-06-04 02:00:00,2,3,6,23.73,0.256,0.0,8.93,10.7,52.63,5.13,77.39,0.0
2026-06-04 03:00:00,3,3,6,23.67,0.204,0.0,8.56,10.89,53.09,5.31,77.85,0.0
2026-06-04 04:00:00,4,3,6,23.53,0.233,0.0,7.32,12.53,49.66,4.78,74.29,0.0
2026-06-04 05:00:00,5,3,6,24.59,0.246,0.0,8.25,13.42,52.36,4.69,78.72,0.0
2026-06-04 06:00:00,6,3,6,25.18,0.286,0.0,12.93,12.75,53.86,4.46,84.0,0.0
2026-06-04 07:00:00,7,3,6,25.41,0.311,68.5,19.8,12.36,52.19,5.08,89.43,0.0
2026-06-04 08:00:00,8,3,6,26.27,0.357,128.36,21.86,17.41,55.64,24.35,119.26,8.37
2026-06-04 09:00:00,9,3,6,26.84,0.413,162.34,15.85,40.62,53.53,43.24,153.24,16.74
2026-06-04 10:00:00,10,3,6,27.73,0.452,193.64,11.05,64.73,54.39,58.6,188.77,21.22
2026-06-04 11:00:00,11,3,6,28.18,0.35,243.2,9.59,85.37,57.54,69.19,221.69,41.01
2026-06-04 12:00:00,12,3,6,29.17,0.284,273.69,10.19,104.76,55.96,76.04,246.95,65.61
2026-06-04 13:00:00,13,3,6,29.9,0.374,237.38,11.29,123.16,59.01,74.65,268.11,32.21
2026-06-04 14:00:00,14,3,6,30.44,0.43,192.35,11.08,130.89,60.19,65.21,267.37,0.0
2026-06-04 15:00:00,15,3,6,30.45,0.287,189.95,11.26,132.8,58.58,48.41,251.05,0.0
2026-06-04 16:00:00,16,3,6,30.79,0.356,130.02,13.67,129.5,58.14,30.3,231.61,0.0
2026-06-04 17:00:00,17,3,6,30.29,0.433,60.68,18.95,112.91,56.43,5.16,193.45,0.0
2026-06-04 18:00:00,18,3,6,29.89,0.451,0.0,25.04,89.57,58.72,3.96,177.29,0.0
2026-06-04 19:00:00,19,3,6,28.51,0.468,0.0,31.73,65.65,56.79,4.41,158.58,0.0
2026-06-04 20:00:00,20,3,6,27.49,0.427,0.0,32.06,38.34,56.28,4.67,131.35,0.0
2026-06-04 21:00:00,21,3,6,26.3,0.441,0.0,27.19,13.92,50.74,5.06,96.91,0.0
2026-06-04 22:00:00,22,3,6,25.51,0.414,0.0,17.9,11.86,53.03,4.87,87.66,0.0
2026-06-04 23:00:00,23,3,6,24.63,0.288,0.0,15.28,10.64,55.16,4.82,85.9,0.0
2026-06-05 00:00:00,0,4,6,24.12,0.405,0.0,7.11,12.58,51.52,3.74,74.95,0.0
2026-06-05 01:00:00,1,4,6,23.51,0.397,0.0,8.56,13.64,52.75,4.11,79.06,0.0
2026-06-05 02:00:00,2,4,6,23.43,0.434,0.0,7.31,11.49,53.66,3.84,76.3,0.0
2026-06-05 03:00:00,3,4,6,22.77,0.497,0.0,7.23,12.63,50.45,5.91,76.22,0.0
2026-06-05 04:00:00,4,4,6,22.74,0.551,0.0,10.29,13.65,52.91,4.24,81.09,0.0
2026-06-05 05:00:00,5,4,6,22.77,0.628,0.0,7.78,12.0,52.02,5.9,77.7,0.0
2026-06-05 06:00:00,6,4,6,23.85,0.558,0.0,12.35,11.71,52.06,4.32,80.44,0.0
2026-06-05 07:00:00,7,4,6,24.86,0.625,46.17,21.94,9.75,50.41,6.39,88.49,0.0
2026-06-05 08:00:00,8,4,6,25.84,0.571,97.51,19.1,14.25,52.39,24.34,110.08,0.0
2026-06-05 09:00:00,9,4,6,27.36,0.57,129.66,14.26,39.34,57.61,43.18,154.39,0.0
2026-06-05 10:00:00,10,4,6,29.32,0.559,168.96,13.69,67.92,57.85,62.48,201.94,0.0
2026-06-05 11:00:00,11,4,6,29.93,0.549,188.55,12.01,88.71,57.0,74.93,232.65,0.0
2026-06-05 12:00:00,12,4,6,30.78,0.596,188.77,12.85,117.78,55.42,81.11,267.16,0.0
2026-06-05 13:00:00,13,4,6,31.11,0.487,210.36,11.23,129.03,60.45,78.66,279.37,0.0
2026-06-05 14:00:00,14,4,6,31.63,0.44,196.35,10.72,139.67,57.9,68.98,277.27,0.0
2026-06-05 15:00:00,15,4,6,32.3,0.464,158.76,13.56,140.33,58.99,53.41,266.29,0.0
2026-06-05 16:00:00,16,4,6,31.94,0.52,99.63,13.12,132.18,59.05,30.74,235.09,0.0
2026-06-05 17:00:00,17,4,6,31.04,0.505,56.01,18.57,117.5,59.66,6.41,202.14,0.0
2026-06-05 18:00:00,18,4,6,30.22,0.494,0.32,26.08,93.03,58.74,5.67,183.52,0.0
2026-06-05 19:00:00,19,4,6,29.47,0.435,0.0,33.22,64.1,58.74,3.8,159.86,0.0
2026-06-05 20:00:00,20,4,6,28.3,0.445,0.0,37.71,42.99,57.37,5.2,143.27,0.0
2026-06-05 21:00:00,21,4,6,26.53,0.431,0.0,28.35,15.99,51.35,4.28,99.97,0.0
2026-06-05 22:00:00,22,4,6,25.54,0.438,0.0,21.6,14.79,50.3,5.69,92.38,0.0
2026-06-05 23:00:00,23,4,6,24.52,0.415,0.0,14.71,11.73,51.72,5.06,83.22,0.0
2026-06-06 00:00:00,0,5,6,23.91,0.456,0.0,7.77,9.65,49.45,1.29,68.16,0.0
2026-06-06 01:00:00,1,5,6,22.76,0.488,0.0,8.44,9.79,49.16,1.65,69.04,0.0
2026-06-06 02:00:00,2,5,6,22.46,0.406,0.0,9.17,7.54,50.73,2.54,69.98,0.0
2026-06-06 03:00:00,3,5,6,21.81,0.391,0.0,12.25,9.45,51.0,1.0,73.7,0.0
2026-06-06 04:00:00,4,5,6,22.01,0.461,0.0,9.54,10.24,47.58,1.73,69.09,0.0
2026-06-06 05:00:00,5,5,6,22.73,0.502,0.0,11.91,5.53,49.56,1.2,68.2,0.0
2026-06-06 06:00:00,6,5,6,23.64,0.488,2.58,16.59,11.27,50.51,1.0,79.37,0.0
2026-06-06 07:00:00,7,5,6,24.63,0.514,54.74,22.73,10.75,51.3,1.38,86.16,0.0
2026-06-06 08:00:00,8,5,6,26.45,0.505,111.09,23.34,10.04,50.69,1.0,85.07,23.94
2026-06-06 09:00:00,9,5,6,27.83,0.526,147.05,19.45,16.96,58.45,1.0,95.86,71.03
2026-06-06 10:00:00,10,5,6,28.11,0.452,192.21,12.98,31.14,56.76,2.15,103.03,153.08
2026-06-06 11:00:00,11,5,6,29.09,0.526,193.96,14.76,34.37,58.42,2.51,110.06,230.27
2026-06-06 12:00:00,12,5,6,30.72,0.445,223.02,15.13,46.74,54.58,1.3,117.75,327.12
2026-06-06 13:00:00,13,5,6,31.43,0.421,223.98,12.17,50.84,60.37,1.1,124.48,418.66
2026-06-06 14:00:00,14,5,6,32.72,0.407,207.47,14.49,56.61,63.1,1.34,135.54,484.84
2026-06-06 15:00:00,15,5,6,32.92,0.364,179.67,14.82,54.15,60.4,1.55,130.92,500.0
2026-06-06 16:00:00,16,5,6,32.48,0.396,117.43,16.19,57.37,61.21,2.69,137.46,478.23
2026-06-06 17:00:00,17,5,6,32.4,0.495,56.75,23.16,46.32,56.53,1.96,127.97,400.82
2026-06-06 18:00:00,18,5,6,31.81,0.463,4.19,32.26,40.87,58.14,2.14,133.41,270.39
2026-06-06 19:00:00,19,5,6,30.93,0.459,0.0,41.43,32.32,58.12,1.0,132.87,139.96
2026-06-06 20:00:00,20,5,6,29.35,0.45,0.0,41.28,20.04,55.6,1.0,117.92,11.79
2026-06-06 21:00:00,21,5,6,27.27,0.399,0.0,37.09,8.53,55.39,1.26,102.27,0.0
2026-06-06 22:00:00,22,5,6,25.97,0.408,0.0,25.3,7.06,53.57,2.48,88.41,0.0
2026-06-06 23:00:00,23,5,6,25.0,0.416,0.0,16.85,8.36,53.42,1.38,80.01,0.0
2026-06-07 00:00:00,0,6,6,24.23,0.309,0.0,10.51,6.0,54.39,2.55,73.45,0.0
2026-06-07 01:00:00,1,6,6,23.1,0.349,0.0,8.97,10.83,51.66,1.66,73.12,0.0
2026-06-07 02:00:00,2,6,6,22.25,0.354,0.0,9.19,4.51,51.82,1.9,67.42,0.0
2026-06-07 03:00:00,3,6,6,22.51,0.307,0.0,10.7,10.94,52.16,1.43,75.23,0.0
2026-06-07 04:00:00,4,6,6,23.14,0.322,0.0,8.91,8.06,50.46,1.0,68.43,0.0
2026-06-07 05:00:00,5,6,6,23.62,0.273,0.0,11.4,5.71,49.24,1.21,67.56,0.0
2026-06-07 06:00:00,6,6,6,24.07,0.263,0.0,16.29,6.39,51.69,2.26,76.63,0.0
2026-06-07 07:00:00,7,6,6,25.42,0.213,72.89,23.75,10.74,54.12,2.18,90.79,0.0
2026-06-07 08:00:00,8,6,6,26.0,0.283,137.69,22.3,10.97,54.1,2.36,89.73,44.12
2026-06-07 09:00:00,9,6,6,27.31,0.326,180.48,19.82,18.98,53.53,1.0,93.33,124.3
2026-06-07 10:00:00,10,6,6,28.67,0.372,213.7,15.95,27.58,54.56,1.62,99.71,229.17
2026-06-07 11:00:00,11,6,6,29.52,0.433,222.87,12.54,37.78,59.01,3.21,112.54,330.67
2026-06-07 12:00:00,12,6,6,30.67,0.463,220.71,10.11,46.95,56.87,2.47,116.4,426.64
2026-06-07 13:00:00,13,6,6,31.44,0.452,217.19,13.65,52.47,60.93,1.0,128.05,500.0
2026-06-07 14:00:00,14,6,6,31.88,0.491,184.27,13.65,53.76,59.98,1.0,128.39,500.0
2026-06-07 15:00:00,15,6,6,31.83,0.462,159.41,14.69,58.13,60.04,2.62,135.48,500.0
2026-06-07 16:00:00,16,6,6,31.88,0.368,130.25,15.62,55.24,59.3,1.56,131.72,498.4
2026-06-07 17:00:00,17,6,6,31.47,0.355,67.37,21.34,45.91,62.38,1.0,130.63,429.64
2026-06-07 18:00:00,18,6,6,30.79,0.378,2.88,30.34,38.47,57.65,2.34,128.8,299.21
2026-06-07 19:00:00,19,6,6,29.57,0.353,0.0,39.01,28.3,58.14,2.3,127.75,168.78
2026-06-07 20:00:00,20,6,6,27.44,0.407,0.0,38.92,19.73,54.39,1.24,114.28,44.56
2026-06-07 21:00:00,21,6,6,26.8,0.454,0.0,33.11,13.42,54.78,1.59,102.9,0.0
2026-06-07 22:00:00,22,6,6,25.61,0.377,0.0,24.29,7.33,52.01,2.37,86.0,0.0
2026-06-07 23:00:00,23,6,6,24.39,0.352,0.0,13.61,4.95,52.92,2.57,74.05,0.0
2026-06-08 00:00:00,0,0,6,23.97,0.377,0.0,6.61,11.55,51.47,4.07,73.7,0.0
2026-06-08 01:00:00,1,0,6,23.5,0.447,0.0,10.62,10.01,52.45,4.62,77.7,0.0
2026-06-08 02:00:00,2,0,6,22.6,0.442,0.0,9.98,10.02,50.61,6.16,76.77,0.0
2026-06-08 03:00:00,3,0,6,22.37,0.467,0.0,7.6,9.14,50.55,5.91,73.2,0.0
2026-06-08 04:00:00,4,0,6,22.4,0.442,0.0,7.64,17.41,51.86,5.65,82.56,0.0
2026-06-08 05:00:00,5,0,6,22.29,0.437,0.0,9.4,10.09,48.43,4.6,72.52,0.0
2026-06-08 06:00:00,6,0,6,23.95,0.442,0.0,16.6,13.75,51.14,4.49,85.98,0.0
2026-06-08 07:00:00,7,0,6,25.2,0.409,56.43,20.14,10.92,52.82,4.57,88.45,0.0
2026-06-08 08:00:00,8,0,6,27.09,0.44,115.7,24.11,16.31,53.61,24.81,118.84,0.0
2026-06-08 09:00:00,9,0,6,28.24,0.484,150.9,17.72,42.18,57.56,44.2,161.66,0.0
2026-06-08 10:00:00,10,0,6,29.82,0.493,183.4,13.26,71.43,57.62,63.06,205.37,0.0
2026-06-08 11:00:00,11,0,6,30.97,0.519,197.1,9.62,94.94,59.35,78.42,242.33,0.0
2026-06-08 12:00:00,12,0,6,31.42,0.613,173.12,11.05,115.18,55.73,81.7,263.66,0.0
2026-06-08 13:00:00,13,0,6,31.84,0.613,168.13,12.45,128.92,56.94,79.2,277.51,0.0
2026-06-08 14:00:00,14,0,6,32.01,0.516,177.39,12.25,141.18,57.24,68.1,278.77,0.0
2026-06-08 15:00:00,15,0,6,32.49,0.549,136.79,12.15,141.59,63.1,52.14,268.98,0.0
2026-06-08 16:00:00,16,0,6,32.2,0.516,101.87,15.66,135.43,60.7,30.0,241.79,0.0
2026-06-08 17:00:00,17,0,6,31.59,0.531,51.2,21.1,117.78,60.37,7.61,206.86,0.0
2026-06-08 18:00:00,18,0,6,31.26,0.527,0.66,27.98,96.47,59.65,4.71,188.81,0.0
2026-06-08 19:00:00,19,0,6,30.14,0.478,0.0,34.26,68.17,56.25,3.27,161.95,0.0
2026-06-08 20:00:00,20,0,6,28.68,0.556,0.0,36.04,40.6,51.71,6.98,135.33,0.0
2026-06-08 21:00:00,21,0,6,28.02,0.553,0.0,30.45,12.54,55.99,4.68,103.66,0.0
2026-06-08 22:00:00,22,0,6,27.25,0.529,0.0,22.26,9.67,55.38,4.52,91.83,0.0
2026-06-08 23:00:00,23,0,6,25.89,0.587,0.0,14.57,9.91,55.62,5.83,85.93,0.0
2026-06-09 00:00:00,0,1,6,24.79,0.465,0.0,7.1,13.8,55.09,4.27,80.26,0.0
2026-06-09 01:00:00,1,1,6,23.96,0.616,0.0,9.1,12.66,50.53,4.47,76.76,0.0
2026-06-09 02:00:00,2,1,6,23.72,0.545,0.0,8.44,13.75,56.88,6.55,85.62,0.0
2026-06-09 03:00:00,3,1,6,23.74,0.536,0.0,9.74,10.29,51.81,3.39,75.23,0.0
2026-06-09 04:00:00,4,1,6,23.7,0.574,0.0,9.05,12.31,53.66,4.73,79.75,0.0
2026-06-09 05:00:00,5,1,6,24.5,0.548,0.0,10.96,10.17,53.08,6.32,80.53,0.0
2026-06-09 06:00:00,6,1,6,25.05,0.609,0.52,15.48,15.13,54.05,5.22,89.88,0.0
2026-06-09 07:00:00,7,1,6,24.84,0.547,54.76,16.46,15.16,51.92,3.99,87.53,0.0
2026-06-09 08:00:00,8,1,6,26.75,0.535,98.25,23.88,11.48,55.09,26.58,117.03,0.0
2026-06-09 09:00:00,9,1,6,28.59,0.472,154.92,17.65,40.22,56.4,46.56,160.83,0.0
2026-06-09 10:00:00,10,1,6,29.86,0.443,196.35,14.64,68.0,59.98,64.63,207.25,0.0
2026-06-09 11:00:00,11,1,6,31.7,0.564,188.18,11.16,95.89,59.17,78.83,245.05,0.0
2026-06-09 12:00:00,12,1,6,32.58,0.661,167.31,11.09,124.06,62.73,86.6,284.48,0.0
2026-06-09 13:00:00,13,1,6,32.65,0.644,172.39,13.49,132.21,61.51,81.76,288.97,0.0
2026-06-09 14:00:00,14,1,6,32.85,0.577,163.24,11.28,140.34,60.83,71.22,283.67,0.0
2026-06-09 15:00:00,15,1,6,33.34,0.579,134.52,11.92,147.81,62.17,53.96,275.86,0.0
2026-06-09 16:00:00,16,1,6,33.92,0.569,93.99,15.96,141.97,62.53,32.64,253.1,0.0
2026-06-09 17:00:00,17,1,6,33.6,0.498,53.24,19.32,123.73,60.92,7.98,211.95,0.0
2026-06-09 18:00:00,18,1,6,32.59,0.442,4.88,28.78,100.53,61.96,5.07,196.34,0.0
2026-06-09 19:00:00,19,1,6,31.68,0.435,0.0,36.64,69.62,59.63,3.57,169.46,0.0
2026-06-09 20:00:00,20,1,6,29.98,0.366,0.0,36.62,43.34,57.14,5.57,142.67,0.0
2026-06-09 21:00:00,21,1,6,28.61,0.385,0.0,33.4,13.97,54.04,4.2,105.61,0.0
2026-06-09 22:00:00,22,1,6,27.61,0.432,0.0,20.2,14.01,54.45,5.14,93.8,0.0
2026-06-09 23:00:00,23,1,6,26.21,0.446,0.0,14.43,13.85,54.93,5.01,88.22,0.0
2026-06-10 00:00:00,0,2,6,25.39,0.445,0.0,8.83,12.95,54.14,4.68,80.6,0.0
2026-06-10 01:00:00,1,2,6,24.14,0.467,0.0,7.24,10.05,54.3,4.94,76.53,0.0
2026-06-10 02:00:00,2,2,6,23.89,0.538,0.0,10.38,9.19,49.5,5.07,74.14,0.0
2026-06-10 03:00:00,3,2,6,24.04,0.648,0.0,7.82,12.97,53.22,3.91,77.92,0.0
2026-06-10 04:00:00,4,2,6,23.83,0.616,0.0,7.11,13.75,50.92,5.24,77.02,0.0
2026-06-10 05:00:00,5,2,6,24.3,0.616,0.0,8.15,12.72,51.02,6.43,78.32,0.0
2026-06-10 06:00:00,6,2,6,25.39,0.661,6.69,16.7,7.12,53.4,5.25,82.47,0.0
2026-06-10 07:00:00,7,2,6,26.09,0.684,37.61,20.5,15.58,52.06,5.68,93.82,0.0
2026-06-10 08:00:00,8,2,6,26.87,0.63,91.1,23.47,16.6,55.96,24.73,120.76,0.0
2026-06-10 09:00:00,9,2,6,29.08,0.56,139.07,21.24,44.14,54.81,45.47,165.66,0.0
2026-06-10 10:00:00,10,2,6,29.6,0.631,151.68,12.9,67.22,59.02,65.32,204.46,0.0
2026-06-10 11:00:00,11,2,6,31.23,0.672,155.95,11.1,97.93,58.22,77.36,244.61,0.0
2026-06-10 12:00:00,12,2,6,32.47,0.596,177.42,11.05,120.39,61.63,85.1,278.17,0.0
2026-06-10 13:00:00,13,2,6,33.53,0.573,182.14,13.09,140.42,63.26,82.67,299.44,0.0
2026-06-10 14:00:00,14,2,6,33.75,0.51,175.01,13.11,148.05,61.47,74.82,297.45,0.0
2026-06-10 15:00:00,15,2,6,34.31,0.592,133.85,16.13,152.62,62.31,56.39,287.45,0.0
2026-06-10 16:00:00,16,2,6,33.73,0.645,80.52,15.81,139.76,61.45,33.17,250.19,0.0
2026-06-10 17:00:00,17,2,6,33.41,0.63,42.98,18.2,128.31,62.09,7.72,216.32,0.0
2026-06-10 18:00:00,18,2,6,33.19,0.635,6.44,28.95,106.34,60.77,6.76,202.82,0.0
2026-06-10 19:00:00,19,2,6,32.72,0.659,0.0,37.45,75.32,62.14,4.36,179.27,0.0
2026-06-10 20:00:00,20,2,6,31.84,0.589,0.0,39.49,50.67,57.15,5.6,152.91,0.0
2026-06-10 21:00:00,21,2,6,30.71,0.606,0.0,35.32,17.07,56.58,5.87,114.84,0.0
2026-06-10 22:00:00,22,2,6,28.79,0.519,0.0,24.8,11.78,55.74,4.37,96.69,0.0
2026-06-10 23:00:00,23,2,6,27.41,0.591,0.0,14.84,13.4,56.59,5.06,89.89,0.0
2026-06-11 00:00:00,0,3,6,26.88,0.506,0.0,9.71,9.59,57.83,5.12,82.25,0.0
2026-06-11 01:00:00,1,3,6,25.14,0.428,0.0,11.47,11.33,53.64,4.24,80.68,0.0
2026-06-11 02:00:00,2,3,6,24.64,0.473,0.0,7.45,14.47,55.13,4.67,81.72,0.0
2026-06-11 03:00:00,3,3,6,24.94,0.429,0.0,7.14,9.03,50.28,5.76,72.21,0.0
2026-06-11 04:00:00,4,3,6,24.4,0.467,0.0,7.05,13.64,50.89,5.79,77.37,0.0
2026-06-11 05:00:00,5,3,6,25.61,0.35,0.0,10.41,12.72,55.62,5.36,84.11,0.0
2026-06-11 06:00:00,6,3,6,25.73,0.347,0.0,16.33,13.0,55.09,5.71,90.13,0.0
2026-06-11 07:00:00,7,3,6,26.86,0.373,64.89,21.15,12.72,55.79,4.82,94.48,0.0
2026-06-11 08:00:00,8,3,6,27.65,0.218,141.68,24.97,16.46,56.04,24.92,122.39,17.75
2026-06-11 09:00:00,9,3,6,28.93,0.19,211.7,17.51,42.87,54.9,46.99,162.27,63.23
2026-06-11 10:00:00,10,3,6,30.11,0.245,242.2,10.7,69.2,56.36,64.64,200.9,101.23
2026-06-11 11:00:00,11,3,6,30.88,0.331,245.03,12.65,93.17,56.84,76.9,239.56,106.26
2026-06-11 12:00:00,12,3,6,31.72,0.369,245.42,12.06,119.19,59.34,84.26,274.85,74.27
2026-06-11 13:00:00,13,3,6,32.48,0.418,224.36,10.05,135.27,61.53,81.43,288.28,4.79
2026-06-11 14:00:00,14,3,6,33.04,0.385,211.58,11.45,147.05,58.78,72.44,289.72,0.0
2026-06-11 15:00:00,15,3,6,32.8,0.41,168.88,13.41,145.85,57.7,53.21,270.17,0.0
2026-06-11 16:00:00,16,3,6,32.12,0.381,120.89,16.66,132.73,61.4,30.43,241.22,0.0
2026-06-11 17:00:00,17,3,6,31.69,0.419,60.95,22.57,117.6,62.48,6.95,209.6,0.0
2026-06-11 18:00:00,18,3,6,30.84,0.38,0.0,27.92,93.46,58.29,5.45,185.12,0.0
2026-06-11 19:00:00,19,3,6,30.05,0.423,0.0,35.93,67.5,59.66,4.49,167.58,0.0
2026-06-11 20:00:00,20,3,6,28.88,0.403,0.0,36.24,44.38,55.35,4.67,140.64,0.0
2026-06-11 21:00:00,21,3,6,28.24,0.379,0.0,26.62,15.26,58.17,4.71,104.76,0.0
2026-06-11 22:00:00,22,3,6,26.7,0.364,0.0,23.8,14.75,56.83,4.43,99.81,0.0
2026-06-11 23:00:00,23,3,6,25.57,0.406,0.0,12.84,12.4,55.43,5.03,85.7,0.0
2026-06-12 00:00:00,0,4,6,25.13,0.355,0.0,7.04,14.68,55.09,5.04,81.85,0.0
2026-06-12 01:00:00,1,4,6,24.54,0.352,0.0,7.4,10.76,48.54,4.61,71.31,0.0
2026-06-12 02:00:00,2,4,6,23.73,0.306,0.0,7.69,13.06,51.48,3.97,76.2,0.0
2026-06-12 03:00:00,3,4,6,23.92,0.229,0.0,7.89,9.85,52.46,4.89,75.09,0.0
2026-06-12 04:00:00,4,4,6,23.47,0.302,0.0,10.39,13.33,51.69,4.07,79.48,0.0
2026-06-12 05:00:00,5,4,6,24.71,0.325,0.0,7.51,9.6,55.46,6.09,78.66,0.0
2026-06-12 06:00:00,6,4,6,25.06,0.393,1.45,12.76,11.65,51.67,6.08,82.16,0.0
2026-06-12 07:00:00,7,4,6,25.32,0.458,55.78,19.47,13.88,53.46,4.62,91.43,0.0
2026-06-12 08:00:00,8,4,6,26.62,0.416,115.02,22.85,12.34,53.3,23.61,112.1,2.69
2026-06-12 09:00:00,9,4,6,28.65,0.414,166.5,16.66,39.23,54.71,46.8,157.4,11.06
2026-06-12 10:00:00,10,4,6,30.11,0.446,193.75,15.26,71.18,58.53,64.69,209.66,0.0
2026-06-12 11:00:00,11,4,6,31.71,0.334,246.23,15.29,97.82,56.93,78.69,248.73,0.0
2026-06-12 12:00:00,12,4,6,33.08,0.314,259.63,14.0,125.35,58.48,87.45,285.28,0.0
2026-06-12 13:00:00,13,4,6,34.19,0.273,263.76,13.97,143.4,63.47,87.54,308.38,0.0
2026-06-12 14:00:00,14,4,6,34.95,0.295,238.57,14.64,154.82,62.83,77.07,309.36,0.0
2026-06-12 15:00:00,15,4,6,35.25,0.3,190.19,12.51,156.04,62.94,58.77,290.26,0.0
2026-06-12 16:00:00,16,4,6,35.54,0.322,132.52,18.96,145.5,63.16,35.44,263.06,0.0
2026-06-12 17:00:00,17,4,6,35.18,0.376,67.48,22.65,134.18,62.57,7.53,226.93,0.0
2026-06-12 18:00:00,18,4,6,33.71,0.343,0.0,29.56,105.26,64.51,6.41,205.74,0.0
2026-06-12 19:00:00,19,4,6,33.22,0.437,0.0,41.02,75.39,61.23,4.16,181.8,0.0
2026-06-12 20:00:00,20,4,6,31.46,0.468,0.0,42.68,45.18,59.39,6.48,153.73,0.0
2026-06-12 21:00:00,21,4,6,30.25,0.414,0.0,33.07,15.1,54.97,5.16,108.3,0.0
2026-06-12 22:00:00,22,4,6,28.9,0.524,0.0,22.87,11.71,58.33,5.85,98.76,0.0
2026-06-12 23:00:00,23,4,6,27.04,0.501,0.0,15.06,13.32,54.11,4.47,86.96,0.0
2026-06-13 00:00:00,0,5,6,26.54,0.456,0.0,10.07,11.26,54.63,1.17,77.13,0.0
2026-06-13 01:00:00,1,5,6,26.06,0.359,0.0,9.91,7.51,52.32,1.31,71.05,0.0
